id,text,label,label_name,lang,source_type,seed_template_idx
f3401e3a0731,"Hindustan Unilever wins major government contract, shares soar 3.9%",1,positive,en,generated,6
465a027a6e6f,Weak global cues drag Coal India to 52-week low,-1,negative,en,generated,5
22c2871b91b8,Budget allocations for IT sector broadly in line with expectations; L&T unmoved,0,neutral,en,generated,14
3309ebe0b707,"GST demand notice of ₹2,000 cr shocks BPCL investors",-1,negative,en,generated,27
c323ad13371b,Coal India board meeting to approve quarterly accounts on Friday,0,neutral,en,generated,8
98f713d6a35c,"Power Grid beats street estimates on all key metrics, stock up 3.2%",1,positive,en,generated,20
dcade9e59107,Rebound in global markets drives ITC up 6.1%,1,positive,en,generated,23
2b1132529dc8,ICICI Bank shares consolidate at current levels pending global cues,0,neutral,en,generated,16
db2d7842cab6,RBI keeps repo rate unchanged at 6.5%; Kotak Mahindra Bank sees no reaction,0,neutral,en,generated,15
3b0e1bc57cb9,FIIs marginally net sellers in auto sector with Britannia stable,0,neutral,en,generated,7
b6ebc301a374,telecom sector index in consolidation phase; ITC near price equilibrium,0,neutral,en,generated,28
4df1697db702,"Tata Steel reports highest ever quarterly revenue, stock up 3.4%",1,positive,en,generated,8
fb320f628b4b,Rising raw material costs squeeze Titan Company margins by 300 bps,-1,negative,en,generated,8
3f0474507554,"Promoter pledging in Power Grid spooks investors, stock down 1.6%",-1,negative,en,generated,13
2e9c13d9d6ab,Market rally: SBI Life leads Nifty 50 gains with 1.1% jump,1,positive,en,generated,13
5ca407facb07,Shree Cement subsidiary IPO oversubscribed 40x; parent stock rallies,1,positive,en,generated,24
c5910625c61a,Hero MotoCorp hits 52-week high after robust quarterly results,1,positive,en,generated,4
3dc83e75550c,Rising raw material costs squeeze BPCL margins by 300 bps,-1,negative,en,generated,8
2f823a5ffed7,Tata Steel falls 6.3% after FIIs dump shares in large block deal,-1,negative,en,generated,4
6bf5b644352d,"Nifty bears take control — BPCL among top losers, down 2.6%",-1,negative,en,generated,16
1b5b75bf80cb,RBI rate cut boosts Reliance Industries and broader banking sector,1,positive,en,generated,11
73993f828ae0,FIIs pour money into Tech Mahindra; stock rallies 3.4%,1,positive,en,generated,5
fe2eae0b43e2,Budget highlights boost infrastructure — Hindalco gains 5.0%,1,positive,en,generated,27
9461e0b7e868,"High valuations, weak demand outlook weigh on Shree Cement",-1,negative,en,generated,18
a94b5ece3353,Sun Pharma management reiterates full-year guidance unchanged,0,neutral,en,generated,19
6f2fa91fd3dc,"SBI Life moving in line with FMCG sector index, no stock-specific trigger",0,neutral,en,generated,23
30c772b26ecd,Weak global cues drag HDFC Bank to 52-week low,-1,negative,en,generated,5
9d66e1c2e107,Shree Cement surges 1.5% after strong Q2 FY26 earnings beat estimates,1,positive,en,generated,1
976ae05d9454,SEBI approves Adani Ports buyback plan; shares rally 3.4%,1,positive,en,generated,16
e7fcc5d27f44,Adani Ports secures $1 billion deal; shares hit upper circuit,1,positive,en,generated,18
bb4d7f0de6b3,"Power Grid pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
533a7b04266e,Divis Laboratories tanks 4.1% after disappointing Q1 FY26 results miss estimates,-1,negative,en,generated,1
596504e1a4a3,IndusInd Bank volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
616f718f72c0,Moderate FII buying in financial services sector; Adani Enterprises stable near 200-day moving average,0,neutral,en,generated,21
b7e4e3218e24,Market rally: Tata Steel leads Nifty 50 gains with 2.7% jump,1,positive,en,generated,13
8cb5273ae035,Maruti Suzuki capacity expansion on track; production numbers beat forecast,1,positive,en,generated,29
4207ba28dfb5,Mixed signals from UltraTech Cement: revenue beats but margins slightly miss,0,neutral,en,generated,5
89a7aead0079,Budget highlights boost infrastructure — Grasim Industries gains 3.9%,1,positive,en,generated,27
70534f827af8,"India trade deficit widens to record high, hurting FMCG sector and IndusInd Bank",-1,negative,en,generated,20
e5f4c3c8170b,Power Grid shares jump 8.3% as net profit rises significantly year-on-year,1,positive,en,generated,2
a219029c50b9,"High valuations, weak demand outlook weigh on Infosys",-1,negative,en,generated,18
74ad5b3949f2,Mixed signals from ONGC: revenue beats but margins slightly miss,0,neutral,en,generated,5
2f4e028c8888,Global recession fears trigger risk-off; JSW Steel sheds 4.1%,-1,negative,en,generated,23
013b18d32718,India markets open flat; Cipla moves in line with benchmark,0,neutral,en,generated,9
aa01664a793b,"Tech Mahindra moving in line with telecom sector index, no stock-specific trigger",0,neutral,en,generated,23
d2641411297e,"Promoter pledging in UltraTech Cement spooks investors, stock down 2.6%",-1,negative,en,generated,13
4fc6ab463d39,"Bharti Airtel wins major government contract, shares soar 2.7%",1,positive,en,generated,6
e0802e5e8951,Q1 results season kicks off — Cipla expected to perform in-line,0,neutral,en,generated,0
b907ff157bd2,Tata Motors shares trade flat ahead of Q1 FY23 results expected next week,0,neutral,en,generated,1
d0c38a8e60b0,Asian Paints posts lowest ever NPA ratio; banking sector sentiment strong,1,positive,en,generated,26
843d7f763eea,BPCL exports hit all-time high; market sentiment very bullish,1,positive,en,generated,12
9d72589a5c96,India PMI at 5-year high; auto sector stocks including Divis Laboratories surge,1,positive,en,generated,0
d0c124f89bab,NTPC audit qualifications raise accounting concerns; stock hammered,-1,negative,en,generated,19
eb75fb559123,Nestle India trading at 52-week average; market digests Q4 numbers,0,neutral,en,generated,6
0b4fe6c67981,Cipla to report results on Thursday — street estimates in line,0,neutral,en,generated,12
bbfed0bda79b,Strong demand outlook lifts TCS to record high,1,positive,en,generated,7
3560ff2446b9,India PMI at 5-year high; telecom sector stocks including Britannia surge,1,positive,en,generated,0
87a93dbb6963,Kotak Mahindra Bank secures $1 billion deal; shares hit upper circuit,1,positive,en,generated,18
bc71b1748929,"High valuations, weak demand outlook weigh on ITC",-1,negative,en,generated,18
d65275495251,Pidilite Industries volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
bb03ea70aa3a,Q1 results season kicks off — Eicher Motors expected to perform in-line,0,neutral,en,generated,0
2ea970ebbbae,Wipro exports hit all-time high; market sentiment very bullish,1,positive,en,generated,12
a413e33040be,Sell-off in ICICI Bank as management lowers earnings outlook for next quarter,-1,negative,en,generated,3
225dc1333c47,Global recession fears trigger risk-off; Dr Reddys sheds 8.6%,-1,negative,en,generated,23
2a99aaa2a292,Strong GST collection data boosts renewable energy sector stocks led by TCS,1,positive,en,generated,15
65c584b761b5,"Hindalco loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
e4e1656bf946,ONGC trading at 52-week average; market digests Q4 numbers,0,neutral,en,generated,6
29a91f724829,"Bajaj Auto reports highest ever quarterly revenue, stock up 4.8%",1,positive,en,generated,8
3e43d14f3208,"NTPC reports highest ever quarterly revenue, stock up 4.8%",1,positive,en,generated,8
61a21ad6d854,DII inflows push SBI Life above key resistance; bullish momentum intact,1,positive,en,generated,17
00c9add4834f,"India trade deficit widens to record high, hurting financial services sector and Bharti Airtel",-1,negative,en,generated,20
c3cf5fa3a864,Divis Laboratories falls 2.9% after FIIs dump shares in large block deal,-1,negative,en,generated,4
c3400ed6d6e7,Axis Bank share buyback window opens today — limited market impact,0,neutral,en,generated,27
f8d12751adba,Rebound in global markets drives SBI Life up 3.2%,1,positive,en,generated,23
1785060477d4,Budget allocations for cement sector broadly in line with expectations; ITC unmoved,0,neutral,en,generated,14
5a32cb4237d0,Bajaj Auto capacity expansion on track; production numbers beat forecast,1,positive,en,generated,29
7af107f8c479,Coal India to report results on Thursday — street estimates in line,0,neutral,en,generated,12
888b87c8a211,India PMI at 5-year high; financial services sector stocks including Nestle India surge,1,positive,en,generated,0
d34c9b660ae7,Credit rating of HCL Technologies affirmed at AA+; no change in outlook,0,neutral,en,generated,26
7ad35bff5692,IndusInd Bank tanks 5.3% after disappointing Q3 FY26 results miss estimates,-1,negative,en,generated,1
7b6c2cc96b5c,Coal India surges 1.5% after strong Q2 FY25 earnings beat estimates,1,positive,en,generated,1
4636b0c22b23,Tata Steel to report results on Thursday — street estimates in line,0,neutral,en,generated,12
04bb4770c118,Coal India tanks 4.5% after disappointing Q2 FY24 results miss estimates,-1,negative,en,generated,1
ff9e4e7fbe0f,Commodity price spike eats into HCL Technologies margins; stock slides 4.1%,-1,negative,en,generated,21
7c034f36834e,"L&T loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
465eb35f2b2b,Credit downgrade hits Eicher Motors bonds; equity follows suit,-1,negative,en,generated,9
d3cabea8ce6e,Market participants await US Fed meeting before taking fresh positions in Britannia,0,neutral,en,generated,18
0de97cc53043,Hero MotoCorp Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
13ec7836ee0b,FIIs pour money into Tata Consumer; stock rallies 1.5%,1,positive,en,generated,5
208770e2756c,"Promoter pledging in Divis Laboratories spooks investors, stock down 3.7%",-1,negative,en,generated,13
8d3d8c2db88c,"SBI reports highest ever quarterly revenue, stock up 4.2%",1,positive,en,generated,8
78738fc5b0d7,Recovery in rural demand lifts NTPC FMCG volumes by 12%,1,positive,en,generated,28
d0c2316fcbb6,Infosys tanks 1.2% after disappointing Q4 FY25 results miss estimates,-1,negative,en,generated,1
3b86b777663d,SEBI approves L&T buyback plan; shares rally 6.1%,1,positive,en,generated,16
f21f7b284530,"Promoter pledging in Reliance Industries spooks investors, stock down 2.9%",-1,negative,en,generated,13
bdefa93a6078,L&T shares consolidate at current levels pending global cues,0,neutral,en,generated,16
d47e807a9f66,"NTPC pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
9ad020bcc42c,SEBI approves Asian Paints buyback plan; shares rally 2.7%,1,positive,en,generated,16
bc3b7d7cfa89,NTPC shares consolidate at current levels pending global cues,0,neutral,en,generated,16
0fd4319001b2,Commodity price spike eats into L&T margins; stock slides 3.7%,-1,negative,en,generated,21
0365be0968af,Hero MotoCorp ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
a0f5dfe91fc4,FIIs marginally net sellers in energy sector with HDFC Life stable,0,neutral,en,generated,7
7c3693777bcf,Maruti Suzuki margin expansion beats expectations; brokerages raise targets,1,positive,en,generated,22
60a666839793,"GST demand notice of ₹2,000 cr shocks Nestle India investors",-1,negative,en,generated,27
4663fa797a58,DII inflows push Pidilite Industries above key resistance; bullish momentum intact,1,positive,en,generated,17
46ddfedaac3d,Tata Motors misses revenue and profit estimates; stock drops 2.6%,-1,negative,en,generated,12
48143c610fe6,"India trade deficit widens to record high, hurting telecom sector and Hindustan Unilever",-1,negative,en,generated,20
2b8327c01b14,"Management exit at Wipro raises governance concerns, stock falls 3.7%",-1,negative,en,generated,25
e3398909450d,Global recession fears trigger risk-off; Shree Cement sheds 3.7%,-1,negative,en,generated,23
8c7030e40301,Rebound in global markets drives Coal India up 8.3%,1,positive,en,generated,23
320941b5789c,"GST demand notice of ₹2,000 cr shocks Eicher Motors investors",-1,negative,en,generated,27
5f1099ee08fd,RBI rate cut boosts SBI and broader auto sector,1,positive,en,generated,11
799857e8fc48,SBI global expansion plan cheers investors; stock surges,1,positive,en,generated,14
3af9773a710e,"Promoter pledging in Tata Consumer spooks investors, stock down 6.3%",-1,negative,en,generated,13
8b3c684309eb,"HCL Technologies announces dividend payout, stock gains 4.8%",1,positive,en,generated,10
25237820ca59,Bajaj Finance tanks 4.5% after disappointing Q1 FY25 results miss estimates,-1,negative,en,generated,1
bf8471202e5b,"Nifty bears take control — Adani Enterprises among top losers, down 1.6%",-1,negative,en,generated,16
4b67f03aa7ac,Global recession fears trigger risk-off; Coal India sheds 6.3%,-1,negative,en,generated,23
184bc0de33e2,Commodity price spike eats into Eicher Motors margins; stock slides 2.6%,-1,negative,en,generated,21
294df473b9d1,Adani Ports volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
7fdfe8efca41,Moderate FII buying in IT sector; ITC stable near 200-day moving average,0,neutral,en,generated,21
a660d8efd789,SBI Life shares trade flat ahead of Q4 FY26 results expected next week,0,neutral,en,generated,1
c81a52eeea10,"Nifty bears take control — SBI Life among top losers, down 4.1%",-1,negative,en,generated,16
833a63c8ef82,Rebound in global markets drives TCS up 1.5%,1,positive,en,generated,23
9dcbb5d7cb41,Commodity price spike eats into Axis Bank margins; stock slides 3.7%,-1,negative,en,generated,21
679f26dabed4,"Bharti Airtel loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
91ec056c487a,RBI inflation shock sends Nestle India and banking sector into sharp decline,-1,negative,en,generated,11
f78d20713d01,Market rally: BPCL leads Nifty 50 gains with 3.4% jump,1,positive,en,generated,13
4681cf8a1fb5,"GST demand notice of ₹2,000 cr shocks TCS investors",-1,negative,en,generated,27
383b4e0dcdf7,Pollution shutdown order hits Nestle India plant; production disrupted,-1,negative,en,generated,0
3b2049614ff7,ITC ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
a722fa23206c,"SBI rights issue at steep discount surprises street, stock drops",-1,negative,en,generated,29
02fb900562ca,Apollo Hospitals global expansion plan cheers investors; stock surges,1,positive,en,generated,14
25970b519cb2,"GST demand notice of ₹2,000 cr shocks IndusInd Bank investors",-1,negative,en,generated,27
240e5573d247,Market rally: Tata Steel leads Nifty 50 gains with 1.8% jump,1,positive,en,generated,13
cc02d98ba427,metals sector index in consolidation phase; Eicher Motors near price equilibrium,0,neutral,en,generated,28
b13c5a56feaa,Britannia holds its recent range; no fresh news ahead of results,0,neutral,en,generated,22
1da9b1216be7,Mixed signals from Dr Reddys: revenue beats but margins slightly miss,0,neutral,en,generated,5
7520da1ec39e,Market rally: Tata Consumer leads Nifty 50 gains with 3.9% jump,1,positive,en,generated,13
935533ec3947,SEBI serves notice to ONGC promoters on insider trading allegations,-1,negative,en,generated,6
c92153890c84,Global recession fears trigger risk-off; SBI Life sheds 3.7%,-1,negative,en,generated,23
89dd64129589,"BPCL announces dividend payout, stock gains 3.2%",1,positive,en,generated,10
07583c41fb7f,JSW Steel share buyback window opens today — limited market impact,0,neutral,en,generated,27
cf28b3437757,Credit rating upgrade for Grasim Industries lifts debt and equity,1,positive,en,generated,25
a8f1b7edf1a4,RBI inflation shock sends HCL Technologies and energy sector into sharp decline,-1,negative,en,generated,11
428e0fc42f28,Axis Bank hit by regulatory action; operations in key state suspended,-1,negative,en,generated,15
a0a112cf35d1,Credit rating of Wipro affirmed at AA+; no change in outlook,0,neutral,en,generated,26
2c4b6ad05f15,Budget allocations for pharma sector broadly in line with expectations; Titan Company unmoved,0,neutral,en,generated,14
324a6d5be211,Britannia hits 52-week high after robust quarterly results,1,positive,en,generated,4
2b9516a1ff9b,RBI rate cut boosts Nestle India and broader auto sector,1,positive,en,generated,11
b306a852345c,L&T management reiterates full-year guidance unchanged,0,neutral,en,generated,19
e19425383c4c,renewable energy sector index in consolidation phase; Sun Pharma near price equilibrium,0,neutral,en,generated,28
429a21c26757,"Eicher Motors reports highest ever quarterly revenue, stock up 1.8%",1,positive,en,generated,8
094333a268b1,"Management exit at Bajaj Auto raises governance concerns, stock falls 5.3%",-1,negative,en,generated,25
107ec87d1816,Foreign fund outflows batter ICICI Bank; broader market under pressure,-1,negative,en,generated,14
0f466f0514c2,RBI rate cut boosts HDFC Life and broader pharma sector,1,positive,en,generated,11
cc14e0cd250a,"India trade deficit widens to record high, hurting FMCG sector and Apollo Hospitals",-1,negative,en,generated,20
36266b09e61f,China slowdown hits ONGC export revenues; stock dips 3.7%,-1,negative,en,generated,28
f4811cfc0358,Bajaj Finance reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
19a027b229d4,Mixed signals from JSW Steel: revenue beats but margins slightly miss,0,neutral,en,generated,5
7473255a9ab2,Bajaj Auto debt levels rise sharply; leverage concerns emerge,-1,negative,en,generated,26
b7fad7a9aeff,Budget allocations for banking sector broadly in line with expectations; Eicher Motors unmoved,0,neutral,en,generated,14
c98fa53640e0,Credit rating of BPCL affirmed at AA+; no change in outlook,0,neutral,en,generated,26
a53e587f8eff,"India trade deficit widens to record high, hurting IT sector and L&T",-1,negative,en,generated,20
c42c90a04011,Global recession fears trigger risk-off; Dr Reddys sheds 6.3%,-1,negative,en,generated,23
e5c9d7cc992c,Market rally: JSW Steel leads Nifty 50 gains with 3.4% jump,1,positive,en,generated,13
762f1a4103b2,Adani Ports board meeting to approve quarterly accounts on Friday,0,neutral,en,generated,8
4fa65b67bafc,India macro data awaited this week; Eicher Motors in wait and watch mode,0,neutral,en,generated,24
e8f24ea2ba05,Asian Paints volume 20% below 10-day average; traders await direction,0,neutral,en,generated,25
5baf0e4b1d63,RBI rate cut boosts Cipla and broader cement sector,1,positive,en,generated,11
4bc1f1aa2c9f,Bajaj Finance debt levels rise sharply; leverage concerns emerge,-1,negative,en,generated,26
09c3be81bf0f,Bajaj Auto shares crash on weak volume guidance and rising costs,-1,negative,en,generated,2
ad51c8ab5728,Hero MotoCorp posts lowest ever NPA ratio; banking sector sentiment strong,1,positive,en,generated,26
144f81620c70,"Nifty bears take control — SBI among top losers, down 1.4%",-1,negative,en,generated,16
bc1faca97c4d,"Hindalco wins major government contract, shares soar 2.3%",1,positive,en,generated,6
8f6013327220,FIIs marginally net sellers in IT sector with Tata Motors stable,0,neutral,en,generated,7
773c1eaf7382,Market rally: Hero MotoCorp leads Nifty 50 gains with 1.8% jump,1,positive,en,generated,13
ae66bc13223a,HDFC Bank shares consolidate at current levels pending global cues,0,neutral,en,generated,16
c2badd7d67d1,"Management exit at Reliance Industries raises governance concerns, stock falls 3.3%",-1,negative,en,generated,25
8e4ce819b9fc,Global recession fears trigger risk-off; Reliance Industries sheds 4.5%,-1,negative,en,generated,23
a349b5b6ba16,HDFC Life tanks 1.6% after disappointing Q4 FY25 results miss estimates,-1,negative,en,generated,1
caf2d03f5d87,"GST demand notice of ₹2,000 cr shocks Hindalco investors",-1,negative,en,generated,27
db491ec63944,FIIs pour money into Tata Consumer; stock rallies 4.2%,1,positive,en,generated,5
8e63fbdfbdde,Bullish outlook for ONGC as revenue growth exceeds analyst expectations,1,positive,en,generated,3
3b8d7fd9fa2a,Global recession fears trigger risk-off; Kotak Mahindra Bank sheds 8.6%,-1,negative,en,generated,23
cc8f2cd295fc,RBI inflation shock sends Infosys and financial services sector into sharp decline,-1,negative,en,generated,11
4ea31ac9875c,"Nestle India pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
98bd769bf2a9,Rebound in global markets drives HDFC Life up 1.5%,1,positive,en,generated,23
fb4a6545d881,Wipro hit by regulatory action; operations in key state suspended,-1,negative,en,generated,15
b8b456aad0ac,RBI keeps repo rate unchanged at 6.5%; HDFC Bank sees no reaction,0,neutral,en,generated,15
4041f3539381,Rebound in global markets drives Dr Reddys up 1.5%,1,positive,en,generated,23
b275c0f6e30d,Maruti Suzuki to report results on Thursday — street estimates in line,0,neutral,en,generated,12
f6f8a680c304,"BPCL pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
3f7d54310cfe,Cipla audit qualifications raise accounting concerns; stock hammered,-1,negative,en,generated,19
c7e211254a9c,India markets open flat; Coal India moves in line with benchmark,0,neutral,en,generated,9
821f16f621d3,Divis Laboratories Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
b2194002b961,Strong GST collection data boosts auto sector stocks led by Nestle India,1,positive,en,generated,15
2eddaa5fa07f,"Nifty bears take control — Bharti Airtel among top losers, down 2.4%",-1,negative,en,generated,16
421560dd655f,Bullish outlook for L&T as revenue growth exceeds analyst expectations,1,positive,en,generated,3
03389ab5ceed,Nestle India debt levels rise sharply; leverage concerns emerge,-1,negative,en,generated,26
7d645a120c97,Strong demand outlook lifts Power Grid to record high,1,positive,en,generated,7
6f0184e51ced,Grasim Industries hits 52-week high after robust quarterly results,1,positive,en,generated,4
78463328a555,RBI rate cut boosts Tata Motors and broader energy sector,1,positive,en,generated,11
8ccbbcba8b75,Rising raw material costs squeeze Nestle India margins by 300 bps,-1,negative,en,generated,8
efce4760ded6,India PMI at 5-year high; FMCG sector stocks including IndusInd Bank surge,1,positive,en,generated,0
2a123f094462,BPCL volume 20% below 10-day average; traders await direction,0,neutral,en,generated,25
737c2d5b42d7,Reliance Industries management reiterates full-year guidance unchanged,0,neutral,en,generated,19
80723f0ce515,India PMI at 5-year high; banking sector stocks including Bajaj Finance surge,1,positive,en,generated,0
2e44f1c256eb,Strong demand outlook lifts Shree Cement to record high,1,positive,en,generated,7
83689dbda604,"Nifty bears take control — BPCL among top losers, down 6.3%",-1,negative,en,generated,16
aab4fd338105,"Tata Steel pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
fde4a8f7de2a,banking sector index in consolidation phase; Adani Ports near price equilibrium,0,neutral,en,generated,28
51f96e348105,Pidilite Industries management reiterates full-year guidance unchanged,0,neutral,en,generated,19
a28fbdbe7194,"Management exit at Bajaj Finance raises governance concerns, stock falls 3.7%",-1,negative,en,generated,25
02f817bbef84,Nifty 50 flat amid global uncertainty; Bajaj Auto holds key support,0,neutral,en,generated,11
55dd0ba50f1d,China slowdown hits Sun Pharma export revenues; stock dips 2.4%,-1,negative,en,generated,28
c3c997d47a06,ONGC margin expansion beats expectations; brokerages raise targets,1,positive,en,generated,22
d41ffaf57618,China slowdown hits Tech Mahindra export revenues; stock dips 2.9%,-1,negative,en,generated,28
5817e9b2a9f6,Pollution shutdown order hits SBI Life plant; production disrupted,-1,negative,en,generated,0
089b40273230,Sun Pharma hits 52-week high after robust quarterly results,1,positive,en,generated,4
371bec448aa9,Nestle India misses revenue and profit estimates; stock drops 1.4%,-1,negative,en,generated,12
d5909513c58f,China slowdown hits NTPC export revenues; stock dips 3.1%,-1,negative,en,generated,28
19abf0581258,Rising raw material costs squeeze Tata Steel margins by 300 bps,-1,negative,en,generated,8
669afc29ddf0,Disappointing outlook from HCL Technologies management triggers sharp selloff amid auto sector weakness,-1,negative,en,generated,10
8e7f3ecca9f1,India markets open flat; Adani Enterprises moves in line with benchmark,0,neutral,en,generated,9
32c9deb6e2ec,India PMI at 5-year high; pharma sector stocks including Grasim Industries surge,1,positive,en,generated,0
4fbb8532d69b,Budget allocations for auto sector broadly in line with expectations; Dr Reddys unmoved,0,neutral,en,generated,14
44351a8cd215,FIIs marginally net sellers in pharma sector with ITC stable,0,neutral,en,generated,7
da46b42073cd,HDFC Bank shares trade flat ahead of Q1 FY25 results expected next week,0,neutral,en,generated,1
1483c711bb54,"Promoter pledging in SBI spooks investors, stock down 4.1%",-1,negative,en,generated,13
b34a87149202,Recovery in rural demand lifts Apollo Hospitals FMCG volumes by 12%,1,positive,en,generated,28
34b52eacdce1,Global recession fears trigger risk-off; Divis Laboratories sheds 3.7%,-1,negative,en,generated,23
1edd9ac61b98,"Bajaj Finance reports highest ever quarterly revenue, stock up 1.5%",1,positive,en,generated,8
edbfce45cdb6,Rising raw material costs squeeze HCL Technologies margins by 300 bps,-1,negative,en,generated,8
3f3c9a4cd2ba,"Management exit at Britannia raises governance concerns, stock falls 2.9%",-1,negative,en,generated,25
3dad1dc44088,Budget allocations for IT sector broadly in line with expectations; TCS unmoved,0,neutral,en,generated,14
2e32f48e0b2f,Moderate FII buying in auto sector; Infosys stable near 200-day moving average,0,neutral,en,generated,21
a63212b11f8c,cement sector index in consolidation phase; Bajaj Auto near price equilibrium,0,neutral,en,generated,28
6d61b06af05f,Weak global cues drag Asian Paints to 52-week low,-1,negative,en,generated,5
a26c7642d52d,Wipro hits 52-week high after robust quarterly results,1,positive,en,generated,4
76b735392beb,Credit rating of Maruti Suzuki affirmed at AA+; no change in outlook,0,neutral,en,generated,26
00ce572a61e2,ITC margin expansion beats expectations; brokerages raise targets,1,positive,en,generated,22
0518f415bf8d,Strong demand outlook lifts Eicher Motors to record high,1,positive,en,generated,7
8229e4f720e5,Rebound in global markets drives Kotak Mahindra Bank up 3.2%,1,positive,en,generated,23
9ca47c271e03,Axis Bank shares consolidate at current levels pending global cues,0,neutral,en,generated,16
f54ccce00568,Moderate FII buying in metals sector; Apollo Hospitals stable near 200-day moving average,0,neutral,en,generated,21
2ff954cf6388,Tech Mahindra board meeting to approve quarterly accounts on Friday,0,neutral,en,generated,8
950ee222d7af,India markets open flat; Bajaj Finance moves in line with benchmark,0,neutral,en,generated,9
52b835c1bf5e,RBI inflation shock sends Divis Laboratories and auto sector into sharp decline,-1,negative,en,generated,11
41e12a8db80a,Nifty 50 flat amid global uncertainty; HCL Technologies holds key support,0,neutral,en,generated,11
6901bf6a12bb,China slowdown hits Apollo Hospitals export revenues; stock dips 1.4%,-1,negative,en,generated,28
a48ea0af7797,Maruti Suzuki volume 20% below 10-day average; traders await direction,0,neutral,en,generated,25
a33ed9c47923,Budget allocations for pharma sector broadly in line with expectations; Maruti Suzuki unmoved,0,neutral,en,generated,14
deda6800cf5a,Bharti Airtel surges 3.2% after strong Q3 FY26 earnings beat estimates,1,positive,en,generated,1
ba86289caf51,Bajaj Auto falls 6.3% after FIIs dump shares in large block deal,-1,negative,en,generated,4
55d438ab6a85,"Management exit at Bajaj Finance raises governance concerns, stock falls 7.5%",-1,negative,en,generated,25
32042242caa1,RBI inflation shock sends L&T and renewable energy sector into sharp decline,-1,negative,en,generated,11
0d7fd6a25462,Global recession fears trigger risk-off; Pidilite Industries sheds 2.6%,-1,negative,en,generated,23
a2984f6fbb15,Cipla ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
88dbdec69cd1,Recovery in rural demand lifts BPCL FMCG volumes by 12%,1,positive,en,generated,28
5ba48468c8ce,"Management exit at Axis Bank raises governance concerns, stock falls 4.1%",-1,negative,en,generated,25
e4b2a550781e,Moderate FII buying in financial services sector; Asian Paints stable near 200-day moving average,0,neutral,en,generated,21
99bc4cf55d44,Tata Consumer falls 4.1% after FIIs dump shares in large block deal,-1,negative,en,generated,4
f666f3ad91e2,Sell-off in Tata Motors as management lowers earnings outlook for next quarter,-1,negative,en,generated,3
5117e687716b,SBI Life share buyback window opens today — limited market impact,0,neutral,en,generated,27
3b3bc03bc568,"India trade deficit widens to record high, hurting metals sector and ICICI Bank",-1,negative,en,generated,20
6a1dd64a55b4,Adani Enterprises margin expansion beats expectations; brokerages raise targets,1,positive,en,generated,22
0ca10d3f6edf,RBI inflation shock sends Power Grid and cement sector into sharp decline,-1,negative,en,generated,11
5001c5d7d80d,"GST demand notice of ₹2,000 cr shocks L&T investors",-1,negative,en,generated,27
171f69bda7d2,Eicher Motors surges 6.1% after strong Q2 FY26 earnings beat estimates,1,positive,en,generated,1
0ac5fdaf749d,"India trade deficit widens to record high, hurting IT sector and Tata Consumer",-1,negative,en,generated,20
a50c59381ebd,FIIs pour money into Divis Laboratories; stock rallies 3.9%,1,positive,en,generated,5
3a4591adf178,RBI keeps repo rate unchanged at 6.5%; Bharti Airtel sees no reaction,0,neutral,en,generated,15
7c0eeed0937a,Britannia falls 6.3% after FIIs dump shares in large block deal,-1,negative,en,generated,4
986b08bc6ec5,RBI inflation shock sends Grasim Industries and auto sector into sharp decline,-1,negative,en,generated,11
995dd9b78d83,Analysts upgrade Tata Consumer to 'buy' after management guidance raise,1,positive,en,generated,9
22d12e198e8d,"Tech Mahindra announces dividend payout, stock gains 1.5%",1,positive,en,generated,10
243c22897eb1,Budget allocations for banking sector broadly in line with expectations; ICICI Bank unmoved,0,neutral,en,generated,14
d1de9260e2e1,Commodity price spike eats into Bajaj Finance margins; stock slides 7.5%,-1,negative,en,generated,21
efd1a536aec9,"High valuations, weak demand outlook weigh on Sun Pharma",-1,negative,en,generated,18
4c8c5456d8e9,Nestle India to report results on Thursday — street estimates in line,0,neutral,en,generated,12
58506e50efa4,"Hindalco rights issue at steep discount surprises street, stock drops",-1,negative,en,generated,29
7aaf743c93c1,UltraTech Cement falls 6.3% after FIIs dump shares in large block deal,-1,negative,en,generated,4
56a0fe0898ad,Budget highlights boost infrastructure — Dr Reddys gains 3.9%,1,positive,en,generated,27
