id,text,label,label_name,lang,source_type,seed_template_idx
28d7219c10a0,"कच्चे माल की ऊंची लागत से बजाज फाइनेंस का मार्जिन घटा, शेयर धड़ाम",-1,negative,hi,generated,7
5d544b023f4c,"RBI की hawkish policy से auto sector hit, Power Grid biggest loser",-1,negative,hinglish,generated,18
3777a62eddcb,Tax demand notice: SBI Life को ₹1000 crore का GST notice मिला,-1,negative,hinglish,generated,16
eefeb66da085,Weak global cues से Reliance Industries और banking sector दोनों पर pressure,-1,negative,hinglish,generated,5
24840f139b57,Weak global cues से Hero MotoCorp और IT sector दोनों पर pressure,-1,negative,hinglish,generated,5
d64aff968101,"HCL Technologies का share 4.2% ऊपर गया, Q3 results ने सबको चौंकाया",1,positive,hinglish,generated,1
008ac93600bc,"रिलायंस का मुनाफा 1.2% घटा, विश्लेषकों ने 'सेल' रेटिंग दी",-1,negative,hi,generated,2
a99aeb057268,टाटा मोटर्स की बाजार हिस्सेदारी में 2.9% की गिरावट,-1,negative,hi,generated,15
bcd99c27ab81,"टाटा मोटर्स का लाभांश रिकॉर्ड डेट जल्द, मूल्य प्रभाव सीमित",0,neutral,hi,generated,14
d001a81c6e93,Weak global cues से Britannia और pharma sector दोनों पर pressure,-1,negative,hinglish,generated,5
3800cc07f720,"Credit rating upgrade मिली Bajaj Auto को, bond और equity दोनों ऊपर",1,positive,hinglish,generated,19
92586731ae9f,"HCL Technologies management ने lower guidance दी, street disappointed",-1,negative,hinglish,generated,3
fb35f4f972a2,बजट पूर्व सत्र में विप्रो और बैंकिंग सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
c05d7e671dfc,बजट पूर्व सत्र में एसबीआई और आईटी सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
5c43b08c8a63,"मारुति सुजुकी के शेयर 1.4% टूटे, कमजोर नतीजों ने बाजार को निराश किया",-1,negative,hi,generated,1
790fddc612f0,बजट पूर्व सत्र में टीसीएस और बैंकिंग सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
b87239b9077d,निफ्टी 50 स्थिर: हिंदुस्तान यूनिलीवर में सीमित दायरे में कारोबार,0,neutral,hi,generated,2
5014a94b0ba0,"एसबीआई के शेयर सपाट, बाजार Q1 नतीजों का इंतजार कर रहा है",0,neutral,hi,generated,1
ba438790fb23,निफ्टी 50 स्थिर: भारती एयरटेल में सीमित दायरे में कारोबार,0,neutral,hi,generated,2
56dc1893b675,"आरबीआई की सख्त नीति से टाइटन पर दबाव, 2.6% की गिरावट",-1,negative,hi,generated,8
7c28867ccbb7,Mixed signals: Pidilite Industries का revenue beat हुआ लेकिन margins थोड़े miss,0,neutral,hinglish,generated,5
befb0f7d57da,Strong quarterly numbers: ITC का EPS estimate से 2.1% ज़ादा,1,positive,hinglish,generated,18
2270a5631372,"अल्ट्राटेक सीमेंट के शेयर सपाट, बाजार Q3 नतीजों का इंतजार कर रहा है",0,neutral,hi,generated,1
e5c3bf19208b,"Titan Company का share 1.1% ऊपर गया, Q3 results ने सबको चौंकाया",1,positive,hinglish,generated,1
74e4386b7153,"एफआईआई की बिकवाली से सिप्ला में भारी गिरावट, 2.4% नुकसान",-1,negative,hi,generated,3
5b40808632b4,"मारुति सुजुकी के शेयर 2.1% उछले, मजबूत तिमाही नतीजों ने दिया बड़ा सहारा",1,positive,hi,generated,1
0ce9df0e22f8,मुद्रास्फीति में गिरावट: आईटी सेक्टर में एचडीएफसी बैंक सबसे बड़ा फायदेमंद,1,positive,hi,generated,19
bcedc00a0923,"SEBI notice के बाद Grasim Industries में panic selling, 3.3% की गिरावट",-1,negative,hinglish,generated,4
40b257fa44cb,"मजबूत जीडीपी आंकड़ों से बाजार में जोश, ओएनजीसी 4.8% ऊपर",1,positive,hi,generated,9
7cb7cec6b941,"एफआईआई की बिकवाली से एलएंडटी में भारी गिरावट, 4.5% नुकसान",-1,negative,hi,generated,3
b9a10c9f08fe,"अदानी पोर्ट्स के खिलाफ कर विभाग की कार्रवाई, शेयर निचले स्तर पर",-1,negative,hi,generated,12
5b95bea1ffc4,"टेलीकॉम सेक्टर सेक्टर में मिश्रित संकेत, आईटीसी स्थिर",0,neutral,hi,generated,5
d8877769e7cb,मुद्रास्फीति में गिरावट: फार्मा सेक्टर में सिप्ला सबसे बड़ा फायदेमंद,1,positive,hi,generated,19
fd84ef98eb0d,एचडीएफसी बैंक में संस्थागत निवेशकों की हिस्सेदारी अपरिवर्तित,0,neutral,hi,generated,10
225ea58e7cef,"RBI policy meeting से पहले financial services sector में caution, Grasim Industries stable",0,neutral,hinglish,generated,3
54ba9cc0e13e,"Global recession fears से telecom sector में selloff, Bajaj Auto सबसे ज्यादा टूटा",-1,negative,hinglish,generated,11
fa3b25a77cf7,Titan Company 200-day moving average पर support ले रहा है,0,neutral,hinglish,generated,6
71612fb22ac9,"Bullish sentiment: HCL Technologies में 2.3% की तेजी, brokerage target बढ़ाई",1,positive,hinglish,generated,5
bb1380a5a265,"Apollo Hospitals का export revenue all-time high, investors में जोश",1,positive,hinglish,generated,8
33f234487dd9,"Power Grid का share 3.9% ऊपर गया, Q3 results ने सबको चौंकाया",1,positive,hinglish,generated,1
caeddb2bd9b9,"Asian Paints buyback approved by SEBI, shares jumped 2.1%",1,positive,hinglish,generated,13
aaa6c21b2fd5,Strong quarterly numbers: HDFC Life का EPS estimate से 5.0% ज़ादा,1,positive,hinglish,generated,18
68e51258460b,"Global cues positive, Pidilite Industries में buying ka momentum strong है",1,positive,hinglish,generated,0
aade6e708dfe,"Global recession fears से energy sector में selloff, Sun Pharma सबसे ज्यादा टूटा",-1,negative,hinglish,generated,11
6d1d76a8bce5,"FII ने Cipla में neutral stance लिया है, minor buying-selling",0,neutral,hinglish,generated,8
9a956f69bc4f,"फार्मा सेक्टर सेक्टर में मिश्रित संकेत, विप्रो स्थिर",0,neutral,hi,generated,5
ae4cd271aa2f,"एनटीपीसी को बड़ा सरकारी अनुबंध मिला, बाजार में जोरदार उत्साह",1,positive,hi,generated,6
74d983d574ff,आरबीआई की दर कटौती से टाइटन और एफएमसीजी सेक्टर में बड़ी तेजी,1,positive,hi,generated,7
3d2b80d7bbb0,"Analysts का Adani Ports पर 'hold' rating, कोई revision नहीं",0,neutral,hinglish,generated,12
4b70030c8b6c,"India PMI surge ने IT sector boost किया, Titan Company 6.1% चढ़ा",1,positive,hinglish,generated,16
d47ceb19afc4,Nestle India 200-day moving average पर support ले रहा है,0,neutral,hinglish,generated,6
f6df94ea8e18,"Budget expectations से IT sector flat, Eicher Motors कोई बड़ी move नहीं",0,neutral,hinglish,generated,11
4d272d95b1ee,"JSW Steel को regulatory action का सामना, stock tanked 2.9%",-1,negative,hinglish,generated,10
28e0aac879bb,"Britannia का share 2.6% गिरा, weak Q3 results से investors निराश",-1,negative,hinglish,generated,1
376fe6b771d4,"BPCL buyback approved by SEBI, shares jumped 2.1%",1,positive,hinglish,generated,13
900da47545e3,Weak global cues से Sun Pharma और pharma sector दोनों पर pressure,-1,negative,hinglish,generated,5
fd25acb8eede,"Hero MotoCorp का debt level record high, rating agency ने outlook negative किया",-1,negative,hinglish,generated,12
72ec738c5084,"Axis Bank का dividend announce हुआ, market में positivity छाई",1,positive,hinglish,generated,6
dbb9066c8909,"SEBI notice के बाद Apollo Hospitals में panic selling, 4.5% की गिरावट",-1,negative,hinglish,generated,4
8f050da8a598,"आईटी सेक्टर सेक्टर में मिश्रित संकेत, टाटा मोटर्स स्थिर",0,neutral,hi,generated,5
517cfc0a8c2c,"एफआईआई की बिकवाली से जेएसडब्ल्यू स्टील में भारी गिरावट, 4.5% नुकसान",-1,negative,hi,generated,3
688999f56378,"अप्रैल में पावर ग्रिड की बिक्री 3.4% उछली, बाजार का सेंटिमेंट बुलिश",1,positive,hi,generated,16
ea65b1842afe,"Budget expectations से renewable energy sector flat, Reliance Industries कोई बड़ी move नहीं",0,neutral,hinglish,generated,11
65f3ebced099,"पावर ग्रिड पर सेबी की जांच, शेयर में निवेशकों की भाग-दौड़",-1,negative,hi,generated,4
487d20e3ba76,"Wipro buyback approved by SEBI, shares jumped 4.2%",1,positive,hinglish,generated,13
8d539bf0a941,"Market में sideways trend, HCL Technologies में कोई fresh trigger नहीं",0,neutral,hinglish,generated,7
e9e8e5ffb362,"बजाज फाइनेंस का लाभांश रिकॉर्ड डेट जल्द, मूल्य प्रभाव सीमित",0,neutral,hi,generated,14
da0e155c8b62,"India PMI surge ने IT sector boost किया, Coal India 2.3% चढ़ा",1,positive,hinglish,generated,16
efb6c2386a72,डीआईआई की मजबूत खरीदारी से डॉ. रेड्डी में बुलिश सेंटिमेंट,1,positive,hi,generated,13
c0cea8fd7aef,"RBI policy meeting से पहले banking sector में caution, Cipla stable",0,neutral,hinglish,generated,3
1791dbc37929,जेएसडब्ल्यू स्टील ने आईटी सेक्टर में सबसे ज्यादा रिटर्न दिया इस तिमाही,1,positive,hi,generated,8
d80d7963629c,"अल्ट्राटेक सीमेंट के रिजल्ट की तारीख घोषित, विश्लेषक अनुमान के अनुरूप",0,neutral,hi,generated,7
58621d8ca566,"Analysts का Dr Reddys पर 'hold' rating, कोई revision नहीं",0,neutral,hinglish,generated,12
6dacb87371a4,"Dr Reddys board meeting होगी Friday को, कोई major announcement नहीं",0,neutral,hinglish,generated,4
b48dc272e1d3,"बैंकिंग सेक्टर सेक्टर में मिश्रित संकेत, एलएंडटी स्थिर",0,neutral,hi,generated,5
8635abaf811a,"Cipla को regulatory action का सामना, stock tanked 2.9%",-1,negative,hinglish,generated,10
41a01c5ad95a,"अप्रैल में मारुति सुजुकी की बिक्री 3.4% उछली, बाजार का सेंटिमेंट बुलिश",1,positive,hi,generated,16
39216c5a69d3,"Shree Cement का debt level record high, rating agency ने outlook negative किया",-1,negative,hinglish,generated,12
6fee5fa74de7,निफ्टी 50 स्थिर: जेएसडब्ल्यू स्टील में सीमित दायरे में कारोबार,0,neutral,hi,generated,2
d49259ba71d6,"Analysts का Eicher Motors पर 'hold' rating, कोई revision नहीं",0,neutral,hinglish,generated,12
b3eb8a772ab3,"मारुति सुजुकी ने FY26 में रिकॉर्ड राजस्व दर्ज किया, शेयर नई ऊंचाई पर",1,positive,hi,generated,4
f2d5c6516820,टाइटन का Q4 नतीजा बाजार की उम्मीद से काफी कमजोर,-1,negative,hi,generated,10
353fe51f2909,"India PMI surge ने financial services sector boost किया, Shree Cement 6.1% चढ़ा",1,positive,hinglish,generated,16
ea4c0a9e0215,"इन्फोसिस का शुद्ध लाभ Q2 में 1.8% बढ़ा, विश्लेषक हुए उत्साहित",1,positive,hi,generated,3
179ace4cd1a2,"RBI policy meeting से पहले FMCG sector में caution, Grasim Industries stable",0,neutral,hinglish,generated,3
1d8a7c64aaf9,"Market में sideways trend, Hindalco में कोई fresh trigger नहीं",0,neutral,hinglish,generated,7
ef3393620495,विदेशी निवेशकों ने एचसीएल टेक में रिकॉर्ड निवेश किया इस सप्ताह,1,positive,hi,generated,15
29631232d856,"BPCL को regulatory action का सामना, stock tanked 3.3%",-1,negative,hinglish,generated,10
30fb3ff3b444,"China slowdown का असर Infosys के exports पर, share price slips",-1,negative,hinglish,generated,17
c5689dcad75c,"पावर ग्रिड का शुद्ध लाभ Q4 में 4.8% बढ़ा, विश्लेषक हुए उत्साहित",1,positive,hi,generated,3
9545d932bfd6,Market मंदी में Tata Motors ने 7.5% का नुकसान दिया इस week,-1,negative,hinglish,generated,14
fef343b854ad,"Grasim Industries shares flat हैं, market Q2 results का wait कर रहा है",0,neutral,hinglish,generated,1
1d48fa15a506,"सन फार्मा का डिविडेंड ऐलान, निवेशकों में खुशी की लहर",1,positive,hi,generated,14
48bf8e731e0b,"भारती एयरटेल का मुनाफा 6.3% घटा, विश्लेषकों ने 'सेल' रेटिंग दी",-1,negative,hi,generated,2
c7cd165761fe,Poor monsoon forecast ने TCS की earnings outlook को hurt किया,-1,negative,hinglish,generated,0
0abb98b89f8f,"Analysts का Nestle India पर 'hold' rating, कोई revision नहीं",0,neutral,hinglish,generated,12
6c37165ec1c8,ओएनजीसी प्रमोटर की हिस्सेदारी गिरवी से निवेशक चिंतित,-1,negative,hi,generated,9
d3705cee2265,ब्रोकरेज हाउस ने टीसीएस को 'स्ट्रॉन्ग बाय' रेटिंग दी,1,positive,hi,generated,10
8539b486a4cd,"टाइटन पर सेबी की जांच, शेयर में निवेशकों की भाग-दौड़",-1,negative,hi,generated,4
64fed6897ea2,"एचसीएल टेक का तिमाही राजस्व अनुमान से कम, शेयर धराशाई",-1,negative,hi,generated,18
81233e6ea13a,"अदानी पोर्ट्स का बोर्ड बैठक कल, कोई बड़ा बदलाव नहीं अपेक्षित",0,neutral,hi,generated,4
4892d39087cd,"सरकारी नीति में बदलाव से फार्मा सेक्टर पर मार, एलएंडटी 1.2% नीचे",-1,negative,hi,generated,17
ad9052ea48ae,"Kotak Mahindra Bank का share 8.6% गिरा, weak Q3 results से investors निराश",-1,negative,hinglish,generated,1
ac38e5047f99,Market मंदी में Wipro ने 1.4% का नुकसान दिया इस week,-1,negative,hinglish,generated,14
49eb0250a661,"FII selling से Kotak Mahindra Bank crash, 3.7% की भारी गिरावट",-1,negative,hinglish,generated,2
43b0aed16d08,Market मंदी में Grasim Industries ने 7.5% का नुकसान दिया इस week,-1,negative,hinglish,generated,14
698bdd5a8a31,"डॉ. रेड्डी का वॉल्यूम 10-दिन के औसत से कम, दिशा का इंतजार",0,neutral,hi,generated,12
c1ce2c24c84f,"RBI policy meeting से पहले metals sector में caution, Eicher Motors stable",0,neutral,hinglish,generated,3
c2f1b0f2ac6f,"SEBI notice के बाद Bajaj Auto में panic selling, 8.6% की गिरावट",-1,negative,hinglish,generated,4
af431a62e55d,टाटा मोटर्स का तकनीकी चार्ट तटस्थ संकेत दे रहा है,0,neutral,hi,generated,9
bfe4494b6bb9,"Management ने Sun Pharma का guidance upgrade किया, stock flew 2.1%",1,positive,hinglish,generated,9
8418470f8a9f,"ओएनजीसी पर सेबी की जांच, शेयर में निवेशकों की भाग-दौड़",-1,negative,hi,generated,4
6c5b45b8726c,बजट पूर्व सत्र में सिप्ला और बैंकिंग सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
92da2dceaba2,"सन फार्मा के शेयर 4.5% टूटे, कमजोर नतीजों ने बाजार को निराश किया",-1,negative,hi,generated,1
6dc6c68e6cfa,"Analysts का Cipla पर 'hold' rating, कोई revision नहीं",0,neutral,hinglish,generated,12
998708f955f1,"IndusInd Bank shares flat हैं, market Q2 results का wait कर रहा है",0,neutral,hinglish,generated,1
d2827a213f2f,Mixed signals: NTPC का revenue beat हुआ लेकिन margins थोड़े miss,0,neutral,hinglish,generated,5
7f242f053bf7,"FII ने JSW Steel में neutral stance लिया है, minor buying-selling",0,neutral,hinglish,generated,8
22170098b815,Block deal: FII ने HDFC Life में ₹500 crore का stake खरीदा,1,positive,hinglish,generated,14
e3abe57c1ee7,Nifty में no clear direction — Maruti Suzuki range bound movement,0,neutral,hinglish,generated,2
f321d0142085,"मारुति सुजुकी लेखापरीक्षा में अनियमितता के संकेत, निवेशक हुए सतर्क",-1,negative,hi,generated,0
0c49c2566642,मुद्रास्फीति में गिरावट: बैंकिंग सेक्टर में एचसीएल टेक सबसे बड़ा फायदेमंद,1,positive,hi,generated,19
b301544afd38,"ITC का revenue growth double-digit, stock outperforms Nifty",1,positive,hinglish,generated,15
07e61775d45b,एलएंडटी में संस्थागत निवेशकों की हिस्सेदारी अपरिवर्तित,0,neutral,hi,generated,10
387437a3f114,कमजोर मांग के संकेत से इन्फोसिस का शेयर 3.7% लुढ़का,-1,negative,hi,generated,5
8b48881a5eb3,HDFC Bank का FY23 annual guidance unchanged रहा,0,neutral,hinglish,generated,9
b4672db7e1bd,ग्लोबल मंदी की आशंका से आईटी सेक्टर सेक्टर में एसबीआई पिछड़ा,-1,negative,hi,generated,13
2a12e9df5438,"SBI ने rights issue announce किया steep discount पर, stock गिरा",-1,negative,hinglish,generated,19
957bff3c18c2,बजट पूर्व सत्र में आईटीसी और एनर्जी सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
0f96b390dcb9,L&T ने FY23 Q3 में analyst estimates को beat किया,1,positive,hinglish,generated,11
1a8916dc4e16,बजट पूर्व सत्र में एशियन पेंट्स और ऑटो सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
692d4a6775ee,"Bullish sentiment: Infosys में 2.1% की तेजी, brokerage target बढ़ाई",1,positive,hinglish,generated,5
fb03bf590560,"आईटी सेक्टर सेक्टर में मिश्रित संकेत, एचडीएफसी बैंक स्थिर",0,neutral,hi,generated,5
b23fc5c0145a,विदेशी बाजारों में मंदी से ओएनजीसी में भारी बिकवाली,-1,negative,hi,generated,11
f394130f83ff,"एफआईआई ने एनटीपीसी में बड़ी खरीदारी की, स्टॉक 2.1% चढ़ा",1,positive,hi,generated,5
ce92def776ee,Weak global cues से HCL Technologies और FMCG sector दोनों पर pressure,-1,negative,hinglish,generated,5
6883a4ac4756,बजट पूर्व सत्र में एचसीएल टेक और फार्मा सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
7593c5382342,"मजबूत जीडीपी आंकड़ों से बाजार में जोश, अदानी एंटर्प्राइजेज 4.2% ऊपर",1,positive,hi,generated,9
8894a6b33799,"एनटीपीसी के शेयर 4.1% टूटे, कमजोर नतीजों ने बाजार को निराश किया",-1,negative,hi,generated,1
d525aa616674,SBI का FY23 annual guidance unchanged रहा,0,neutral,hinglish,generated,9
33e60f830591,वैश्विक संकेतों की प्रतीक्षा में कोटक महिंद्रा बैंक कारोबार सीमित,0,neutral,hi,generated,6
9728568d3f85,बजट पूर्व सत्र में जेएसडब्ल्यू स्टील और एफएमसीजी सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
33275d674cb3,"Technical charts पर Reliance Industries neutral zone में है, RSI 50 के पास",0,neutral,hinglish,generated,10
8718d954570b,"निफ्टी 50 में एचडीएफसी बैंक आज सबसे बड़ा गेनर, 1.5% की भारी बढ़त",1,positive,hi,generated,12
633a7d78f58f,"Budget expectations से financial services sector flat, Kotak Mahindra Bank कोई बड़ी move नहीं",0,neutral,hinglish,generated,11
14092b728957,बाजार में उतार-चढ़ाव के बीच हिंदुस्तान यूनिलीवर 200-दिन के औसत पर टिका,0,neutral,hi,generated,8
5a322988a84d,"अल्ट्राटेक सीमेंट का शुद्ध लाभ Q1 में 4.2% बढ़ा, विश्लेषक हुए उत्साहित",1,positive,hi,generated,3
7d0a4d107f56,"HCL Technologies buyback approved by SEBI, shares jumped 1.1%",1,positive,hinglish,generated,13
3d91f6328b02,Market मंदी में Divis Laboratories ने 3.7% का नुकसान दिया इस week,-1,negative,hinglish,generated,14
e419689ce98f,RBI rate cut से HDFC Life और telecom sector में जोरदार rally,1,positive,hinglish,generated,7
d435856ac758,"अप्रैल में जेएसडब्ल्यू स्टील की बिक्री 7.2% उछली, बाजार का सेंटिमेंट बुलिश",1,positive,hi,generated,16
e14fba91cfd8,बाजार में उतार-चढ़ाव के बीच इन्फोसिस 200-दिन के औसत पर टिका,0,neutral,hi,generated,8
dd62c27b130e,"Audit concerns raised for Kotak Mahindra Bank, investors को घबराहट",-1,negative,hinglish,generated,13
9d7827b4abb1,निफ्टी 50 स्थिर: आईटीसी में सीमित दायरे में कारोबार,0,neutral,hi,generated,2
0af35b849d31,निफ्टी 50 स्थिर: मारुति सुजुकी में सीमित दायरे में कारोबार,0,neutral,hi,generated,2
9ef3ac0a36a8,Strong quarterly numbers: UltraTech Cement का EPS estimate से 2.7% ज़ादा,1,positive,hinglish,generated,18
b25ed29d813d,"टेलीकॉम सेक्टर में मंदी की आहट, डॉ. रेड्डी सबसे बड़ा लूजर",-1,negative,hi,generated,6
0e3091ee5508,"एफआईआई ने टाइटन में बड़ी खरीदारी की, स्टॉक 4.2% चढ़ा",1,positive,hi,generated,5
037c46601172,"एफआईआई ने डॉ. रेड्डी में बड़ी खरीदारी की, स्टॉक 1.8% चढ़ा",1,positive,hi,generated,5
e86abe1ebf19,"आईसीआईसीआई बैंक के शेयर सपाट, बाजार Q1 नतीजों का इंतजार कर रहा है",0,neutral,hi,generated,1
ef645e7c7c6e,कमजोर मांग के संकेत से पावर ग्रिड का शेयर 8.6% लुढ़का,-1,negative,hi,generated,5
ba39fdf4d130,"बाजार में तेजी: कोटक महिंद्रा बैंक ने 3.4% की छलांग लगाई, निवेशकों में खुशी",1,positive,hi,generated,2
b14465dbcd57,"निफ्टी 50 में हिंदुस्तान यूनिलीवर आज सबसे बड़ा गेनर, 7.2% की भारी बढ़त",1,positive,hi,generated,12
73523810193b,Coal India का FY23 annual guidance unchanged रहा,0,neutral,hinglish,generated,9
beed6fd1eb66,"एचसीएल टेक का बोर्ड बैठक कल, कोई बड़ा बदलाव नहीं अपेक्षित",0,neutral,hi,generated,4
7ec3e5030e00,"टाइटन के शेयर सपाट, बाजार Q3 नतीजों का इंतजार कर रहा है",0,neutral,hi,generated,1
6c3ff205656e,"आईटीसी के शेयर 7.2% उछले, मजबूत तिमाही नतीजों ने दिया बड़ा सहारा",1,positive,hi,generated,1
a91bcc2671fc,"टीसीएस का वॉल्यूम 10-दिन के औसत से कम, दिशा का इंतजार",0,neutral,hi,generated,12
3d741ac753fc,शेयर बाजार में रौनक: एशियन पेंट्स ने ऊपरी सर्किट लगाया,1,positive,hi,generated,0
156c016d9656,"एफआईआई की बिकवाली से अदानी एंटर्प्राइजेज में भारी गिरावट, 2.4% नुकसान",-1,negative,hi,generated,3
57c711da1d4a,बजट पूर्व सत्र में एचसीएल टेक और मेटल सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
30c46b1458ba,"FII selling से Reliance Industries crash, 1.6% की भारी गिरावट",-1,negative,hinglish,generated,2
06311229cd60,Eicher Motors का FY25 annual guidance unchanged रहा,0,neutral,hinglish,generated,9
5a71189e134d,"NTPC का trade volume below average, direction clear नहीं",0,neutral,hinglish,generated,14
1f7636c50686,"China slowdown का असर Cipla के exports पर, share price slips",-1,negative,hinglish,generated,17
873b7ca7f951,"भारती एयरटेल के खिलाफ कर विभाग की कार्रवाई, शेयर निचले स्तर पर",-1,negative,hi,generated,12
408f9a909bee,Coal India 200-day moving average पर support ले रहा है,0,neutral,hinglish,generated,6
aaafb842cbc3,"क्रेडिट रेटिंग विप्रो का एए प्लस पर बरकरार, कोई बदलाव नहीं",0,neutral,hi,generated,11
51356fd734d7,बजट पूर्व सत्र में एचडीएफसी बैंक और ऑटो सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
257936b18893,"मजबूत जीडीपी आंकड़ों से बाजार में जोश, सन फार्मा 7.2% ऊपर",1,positive,hi,generated,9
2e3b9ec23ce1,"Market में sideways trend, Bajaj Finance में कोई fresh trigger नहीं",0,neutral,hinglish,generated,7
36706b6d4445,"सन फार्मा को बड़ा सरकारी अनुबंध मिला, बाजार में जोरदार उत्साह",1,positive,hi,generated,6
db0e53b45397,"हिंदुस्तान यूनिलीवर पर सेबी की जांच, शेयर में निवेशकों की भाग-दौड़",-1,negative,hi,generated,4
283178a38b8c,"RBI policy meeting से पहले pharma sector में caution, JSW Steel stable",0,neutral,hinglish,generated,3
66b0649c3237,Mixed signals: Coal India का revenue beat हुआ लेकिन margins थोड़े miss,0,neutral,hinglish,generated,5
6f80645fcded,Hero MotoCorp ने FY25 Q4 में analyst estimates को beat किया,1,positive,hinglish,generated,11
5033866a4def,"इन्फोसिस का मुनाफा 1.2% घटा, विश्लेषकों ने 'सेल' रेटिंग दी",-1,negative,hi,generated,2
a2a04c06aead,"Hindustan Unilever को regulatory action का सामना, stock tanked 2.4%",-1,negative,hinglish,generated,10
09ee2ad8207f,"Apollo Hospitals का trade volume below average, direction clear नहीं",0,neutral,hinglish,generated,14
e74d7093fa84,Adani Ports 200-day moving average पर support ले रहा है,0,neutral,hinglish,generated,6
207dc16f6101,बजट पूर्व सत्र में एचडीएफसी बैंक और मेटल सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
f7b4d9254ca6,बजट पूर्व सत्र में कोटक महिंद्रा बैंक और फार्मा सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
3c8c39b30a70,"एचसीएल टेक ने FY23 में रिकॉर्ड राजस्व दर्ज किया, शेयर नई ऊंचाई पर",1,positive,hi,generated,4
2b80aa77e844,मैनेजमेंट ने अदानी एंटर्प्राइजेज का वार्षिक मार्गदर्शन अपरिवर्तित रखा,0,neutral,hi,generated,0
bca8881af1cc,बजट पूर्व सत्र में डॉ. रेड्डी और एफएमसीजी सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
578ba65e44a4,"सिप्ला का मुनाफा 3.3% घटा, विश्लेषकों ने 'सेल' रेटिंग दी",-1,negative,hi,generated,2
f1a333b9e1ad,"अदानी पोर्ट्स को बड़ा सरकारी अनुबंध मिला, बाजार में जोरदार उत्साह",1,positive,hi,generated,6
09b40f467549,"ONGC promoter pledge बढ़ी, investor confidence हिला",-1,negative,hinglish,generated,8
67946c6132a6,ग्लोबल मंदी की आशंका से बैंकिंग सेक्टर सेक्टर में एलएंडटी पिछड़ा,-1,negative,hi,generated,13
728d80c0f4c2,"Global recession fears से telecom sector में selloff, Adani Ports सबसे ज्यादा टूटा",-1,negative,hinglish,generated,11
3d55bfbfc953,"Technical charts पर Hindalco neutral zone में है, RSI 50 के पास",0,neutral,hinglish,generated,10
795f36b773d5,आरबीआई की दर कटौती से पावर ग्रिड और मेटल सेक्टर में बड़ी तेजी,1,positive,hi,generated,7
8181ad04d5dc,"China slowdown का असर Bajaj Finance के exports पर, share price slips",-1,negative,hinglish,generated,17
addf238732df,"Credit rating affirmed: Eicher Motors AA+ पर stable, कोई बदलाव नहीं",0,neutral,hinglish,generated,0
05797df892c5,आरबीआई नीतिगत बैठक से पहले एनटीपीसी में सतर्कता,0,neutral,hi,generated,3
09cbff7b65c6,"Budget expectations से metals sector flat, Bharti Airtel कोई बड़ी move नहीं",0,neutral,hinglish,generated,11
73f6820272fa,"आरबीआई की सख्त नीति से बजाज फाइनेंस पर दबाव, 6.3% की गिरावट",-1,negative,hi,generated,8
d17a50027437,"आईटी सेक्टर में मंदी की आहट, एचडीएफसी बैंक सबसे बड़ा लूजर",-1,negative,hi,generated,6
212994d9ec84,"Credit rating upgrade मिली Dr Reddys को, bond और equity दोनों ऊपर",1,positive,hinglish,generated,19
71498359a155,"Tata Motors buyback approved by SEBI, shares jumped 7.2%",1,positive,hinglish,generated,13
f47853f29dea,"Budget expectations से pharma sector flat, Sun Pharma कोई बड़ी move नहीं",0,neutral,hinglish,generated,11
240a75bda5b7,"Credit rating affirmed: Pidilite Industries AA+ पर stable, कोई बदलाव नहीं",0,neutral,hinglish,generated,0
b7b6bd05e014,"China slowdown का असर TCS के exports पर, share price slips",-1,negative,hinglish,generated,17
2ae5210b869e,"Bajaj Auto management ने lower guidance दी, street disappointed",-1,negative,hinglish,generated,3
91c5563262a9,Poor monsoon forecast ने Shree Cement की earnings outlook को hurt किया,-1,negative,hinglish,generated,0
e2a0ec2a7aec,RBI rate cut से Nestle India और IT sector में जोरदार rally,1,positive,hinglish,generated,7
21b706d08b06,"FII selling से Adani Ports crash, 3.7% की भारी गिरावट",-1,negative,hinglish,generated,2
b979d911965f,Weak global cues से BPCL और telecom sector दोनों पर pressure,-1,negative,hinglish,generated,5
3d76da309d33,बजट पूर्व सत्र में डॉ. रेड्डी और आईटी सेक्टर सीमित दायरे में,0,neutral,hi,generated,13
b0e137d57374,"Maruti Suzuki का debt level record high, rating agency ने outlook negative किया",-1,negative,hinglish,generated,12
082813e40a0f,"Bharti Airtel का share 4.1% गिरा, weak Q3 results से investors निराश",-1,negative,hinglish,generated,1
